-2	-2	0
-1.99574	-1.89973	0.00172607
-1.99742	-1.8059	0.00104691
-1.99942	-1.70267	0.000233598
-1.99995	-1.60033	1.91749e-05
-1.99831	-1.4997	-0.00618168
-1.99894	-1.41163	-0.00388592
-1.99976	-1.30536	-0.000903442
-1.99809	-1.20536	0.000100641
-1.99885	-1.10894	0.000104463
-1.99974	-1.00334	2.37908e-05
-1.99764	-0.902909	0.000823833
-1.99644	-0.805644	-0.00887292
-1.99832	-0.707778	-0.0058584
-1.99967	-0.602782	-0.00133967
-1.99997	-0.500324	-0.00011056
-2	-0.400013	-3.34401e-06
-2	-0.3	-3.71701e-08
-2	-0.2	-1.51938e-10
-2	-0.1	-2.28448e-13
-2	-9.86834e-16	-1.26354e-16
-1.9976	0.103184	0.0189747
-1.99854	0.195866	0.0115087
-1.99886	0.294672	-0.00573848
-1.99946	0.391666	-0.00468434
-1.99615	0.495534	-0.00309042
-1.9977	0.59277	-0.0013218
-1.99949	0.6971	-0.000277991
-1.99718	0.798891	-0.00240574
-1.99831	0.893459	-0.00144767
-1.99962	0.99719	-0.000322885
-1.99714	1.09864	0.00311013
-1.9981	1.18784	-0.00179308
-1.99435	1.28996	0.00903687
-1.99648	1.38037	0.00702022
-1.99918	1.49178	0.0017814
-1.99993	1.599	0.000151244
-2	1.69996	4.59691e-06
-1.99487	1.80474	0.00489688
-1.99689	1.89681	0.00297008

-1.9	-2	0
-1.90348	-1.89984	0.00104691
-1.90211	-1.80358	0.000634984
-1.89734	-1.70616	-0.00674381
-1.89692	-1.60718	-0.0125283
-1.90925	-1.50769	-0.00945725
-1.90631	-1.40993	-0.00359199
-1.90147	-1.30359	-0.000648732
-1.90503	-1.20326	5.81553e-05
-1.90677	-1.10983	-0.00832689
-1.89888	-1.00818	-0.00210633
-1.89981	-0.911611	-0.00287462
-1.90479	-0.813504	-0.00724205
-1.90299	-0.708102	-0.00401418
-1.90065	-0.602067	-0.000853688
-1.90005	-0.500211	-6.83348e-05
-1.89966	-0.400528	0.0231042
-1.89789	-0.303582	0.0388635
-1.89685	-0.202241	0.0684303
-1.9001	-0.109262	0.0559746
-1.89825	-0.00655085	0.0495161
-1.90301	0.094395	0.032546
-1.9061	0.195797	0.0299189
-1.90903	0.286368	0.0366295
-1.9034	0.380169	0.0504673
-1.90982	0.487334	0.0141191
-1.90599	0.580826	0.00113035
-1.90141	0.692441	-0.000333936
-1.9015	0.798982	-1.12567e-05
-1.9008	0.890377	4.395e-05
-1.89843	0.998282	0.00340367
-1.90323	1.09168	-0.0113876
-1.9081	1.1775	-0.00939131
-1.91646	1.29067	0.00313096
-1.90717	1.38626	0.00125279
-1.90165	1.48381	-0.00929011
-1.90042	1.58733	-0.00560565
-1.90339	1.69873	-0.000472638
-1.90486	1.79825	0.00330196
-1.90223	1.89578	0.00189792

-1.8	-2	0
-1.80069	-1.89691	-0.000695558
-1.8054	-1.80634	0.00424492
-1.80895	-1.70829	-0.00311429
-1.80891	-1.61314	-0.0103035
-1.80885	-1.51452	-0.00647149
-1.80386	-1.40664	-0.00173734
-1.80076	-1.3013	-0.000219016
-1.80155	-1.2011	-0.00588178
-1.80891	-1.11021	-0.00833769
-1.80783	-1.00882	-0.00713413
-1.80919	-0.914111	-0.00499802
-1.8067	-0.812583	0.00828695
-1.79819	-0.708207	0.0757485
-1.798	-0.614361	0.045237
-1.79948	-0.5056	0.0101909
-1.80581	-0.400963	0.0148091
-1.80821	-0.302155	0.0239782
-1.8116	-0.203734	0.08242
-1.81553	-0.117466	0.0867418
-1.81484	-0.0172992	0.0822181
-1.8094	0.0852538	0.0726126
-1.81143	0.189673	0.0413648
-1.81859	0.29216	0.0671373
-1.81437	0.384594	0.0563772
-1.82279	0.491891	0.0444366
-1.81257	0.584565	0.0200521
-1.80281	0.693559	0.00416183
-1.80662	0.799331	0.000952136
-1.80596	0.897328	-0.00951817
-1.80694	0.99431	-0.00395952
-1.81657	1.09273	-0.00872963
-1.80613	1.18391	-0.00533942
-1.81315	1.28365	-1.34915e-05
-1.81285	1.38396	-0.00637098
-1.81	1.4805	-0.00126623
-1.80019	1.57957	-0.00718648
-1.80147	1.68325	0.000737792
-1.80434	1.77998	-0.00343449
-1.80159	1.88082	0.00180791

-1.7	-2	0
-1.70546	-1.89812	-0.000551483
-1.71218	-1.80355	0.00250565
-1.71559	-1.70428	-0.000555472
-1.71601	-1.60406	-0.0099407
-1.70606	-1.5133	-0.00749668
-1.701	-1.41246	-0.00248988
-1.70004	-1.30375	-0.000377879
-1.70593	-1.20068	-0.00359531
-1.70674	-1.10459	-0.0032598
-1.71072	-1.00391	-0.0039275
-1.70799	-0.906181	-0.00238762
-1.70926	-0.805274	0.00597818
-1.71332	-0.704295	0.0475557
-1.70662	-0.60861	0.0279105
-1.70138	-0.503381	0.00620678
-1.70277	-0.400471	0.00362913
-1.70403	-0.30048	0.00546241
-1.71408	-0.203378	0.0862067
-1.71851	-0.115429	0.0726798
-1.72272	-0.0179022	0.146538
-1.71728	0.0765073	0.103209
-1.70967	0.187991	0.0347808
-1.71521	0.2969	0.0345003
-1.71043	0.394422	0.0228834
-1.71657	0.497574	0.0249926
-1.70643	0.592241	0.102224
-1.70061	0.684338	0.0942412
-1.70479	0.789272	0.0731564
-1.71045	0.891739	0.0229866
-1.70763	0.993961	0.00250466
-1.70792	1.09701	-0.00211125
-1.70696	1.19442	-0.0012716
-1.71251	1.29133	-0.000118872
-1.71488	1.39141	-0.00400948
-1.71413	1.49079	0.00195418
-1.71467	1.58974	-0.00283418
-1.71284	1.68928	0.000609321
-1.70825	1.7899	-0.00580046
-1.70858	1.87808	-0.00162253

-1.6	-2	0
-1.60318	-1.90024	-9.62453e-05
-1.60514	-1.8072	0.000530878
-1.6058	-1.70368	3.69064e-06
-1.61427	-1.59578	-0.00136103
-1.61039	-1.51056	-0.00347842
-1.60275	-1.41794	-0.000768586
-1.60253	-1.31384	0.00791496
-1.60404	-1.21074	0.00389034
-1.60229	-1.10426	0.000461784
-1.61467	-0.997489	0.0837891
-1.60585	-0.917782	0.0909946
-1.60627	-0.822387	0.114173
-1.61034	-0.72331	0.102172
-1.60509	-0.616512	0.042929
-1.60103	-0.504696	0.00808178
-1.59719	-0.409829	0.155397
-1.59835	-0.323113	0.0986026
-1.61033	-0.210458	0.0607188
-1.61014	-0.10714	0.0301411
-1.61924	-0.00563591	0.123516
-1.61357	0.0859399	0.133667
-1.60449	0.18561	0.118233
-1.60848	0.295754	0.156013
-1.60163	0.387739	0.183169
-1.60208	0.479353	0.147688
-1.61414	0.581342	0.161101
-1.61398	0.680297	0.100105
-1.61315	0.790022	0.0537729
-1.60399	0.890606	0.0700582
-1.60065	0.988998	0.0355512
-1.5997	1.09478	0.0390066
-1.60185	1.19174	0.0198712
-1.60807	1.29369	0.012742
-1.6076	1.39088	0.00458594
-1.60563	1.49524	0.0018351
-1.60437	1.59306	-0.00412783
-1.60104	1.68778	-0.00601357
-1.60914	1.78718	-0.0122834
-1.60912	1.8837	-0.00214106

-1.50432	-1.99998	0.00813929
-1.50773	-1.9102	0.00953072
-1.50314	-1.81669	0.0124766
-1.50075	-1.73465	0.00746439
-1.5101	-1.6118	0.00295325
-1.51338	-1.50295	0.0122255
-1.51242	-1.42182	0.00774185
-1.5142	-1.32186	0.0149737
-1.50753	-1.21357	0.0358182
-1.50393	-1.11262	0.043788
-1.52713	-1.0022	0.158537
-1.5209	-0.9258	0.119682
-1.5172	-0.822843	0.136658
-1.51222	-0.72612	0.142869
-1.50443	-0.621125	0.0654701
-1.50076	-0.506302	0.012924
-1.51437	-0.405849	0.159154
-1.50997	-0.318891	0.15811
-1.51215	-0.209989	0.166843
-1.50684	-0.11315	0.0814995
-1.51807	-0.00932026	0.168529
-1.51315	0.0805927	0.177288
-1.50917	0.178191	0.174849
-1.5178	0.286803	0.140713
-1.51822	0.389549	0.124045
-1.51343	0.486823	0.0919248
-1.51744	0.588846	0.0826167
-1.51129	0.690729	0.0417364
-1.50651	0.796336	0.0158991
-1.50605	0.894675	0.0803015
-1.50295	0.987505	0.0478826
-1.50599	1.09412	0.0299543
-1.50364	1.19507	0.0127938
-1.50974	1.29707	0.00784573
-1.50925	1.39272	0.00474246
-1.50846	1.4836	0.00664279
-1.50885	1.57879	0.000853859
-1.51358	1.68744	-0.00350929
-1.51832	1.79334	0.000381753
-1.52144	1.89146	0.0102566

-1.40869	-1.99999	0.00493673
-1.41273	-1.90643	0.00615797
-1.43078	-1.81001	0.00883055
-1.41769	-1.72159	0.00488331
-1.40901	-1.61187	-0.00328988
-1.41881	-1.50791	0.00523714
-1.41617	-1.41289	0.0172168
-1.41648	-1.3172	0.0151128
-1.41583	-1.21035	0.0508581
-1.41579	-1.10955	0.0820502
-1.43259	-1.00955	0.145849
-1.42013	-0.921763	0.0867719
-1.41488	-0.812354	0.0689582
-1.41625	-0.71394	0.126965
-1.40786	-0.617048	0.0680288
-1.40483	-0.505532	0.0812243
-1.41451	-0.407548	0.103472
-1.41508	-0.3096	0.0868191
-1.42153	-0.204107	0.0985473
-1.41098	-0.107296	0.0475013
-1.42056	-0.00573075	0.0889491
-1.41735	0.0892648	0.0897229
-1.41209	0.190968	0.145667
-1.41073	0.28792	0.0907001
-1.41336	0.395073	0.106453
-1.40902	0.497044	0.162143
-1.40404	0.59379	0.192332
-1.40042	0.690276	0.151876
-1.40035	0.793228	0.16039
-1.40874	0.886013	0.108543
-1.40526	0.98933	0.0374979
-1.40671	1.09462	0.049613
-1.40352	1.19131	0.0272478
-1.404	1.29635	0.00717728
-1.41332	1.39867	0.00902652
-1.42082	1.48605	0.00787266
-1.41277	1.58542	0.00240844
-1.4085	1.6942	-0.000550313
-1.41474	1.79841	0.00272128
-1.42424	1.898	0.0148712

-1.30329	-2	0.00110153
-1.30477	-1.90146	0.00141256
-1.315	-1.80244	0.00231151
-1.30837	-1.70508	0.00118424
-1.31034	-1.60392	-0.00174823
-1.31149	-1.51058	0.000506285
-1.30912	-1.40316	0.0765334
-1.31051	-1.31744	0.126235
-1.31697	-1.2195	0.114316
-1.31882	-1.11522	0.0743092
-1.31872	-1.01146	0.121453
-1.30867	-0.916119	0.0675691
-1.30477	-0.806698	0.0244999
-1.31318	-0.699456	0.231984
-1.30759	-0.619957	0.14706
-1.30969	-0.509118	0.0741518
-1.31474	-0.412025	0.157601
-1.30989	-0.318362	0.199244
-1.31154	-0.221448	0.167762
-1.3063	-0.115642	0.0694938
-1.30787	-0.00515289	0.0300013
-1.30683	0.0955562	0.0873197
-1.30992	0.191735	0.0962968
-1.30576	0.300093	0.155334
-1.30822	0.397074	0.220469
-1.31477	0.488661	0.22207
-1.3195	0.585922	0.218609
-1.3177	0.684355	0.18278
-1.32173	0.782135	0.182977
-1.31423	0.879813	0.0942519
-1.30882	0.995687	0.071278
-1.31387	1.0862	0.142913
-1.31043	1.1756	0.120344
-1.304	1.28447	0.0461527
-1.31193	1.39691	0.0121831
-1.3127	1.49459	0.00402072
-1.30549	1.5958	0.00100379
-1.30618	1.6947	0.00564966
-1.30846	1.79583	0.00876072
-1.32551	1.89577	0.0186826

-1.20038	-2	9.04193e-05
-1.2031	-1.89747	-0.00492683
-1.2034	-1.80464	-0.00285905
-1.20139	-1.70276	-0.00058263
-1.21017	-1.6009	-0.000278913
-1.20678	-1.50476	-1.55991e-05
-1.21434	-1.40028	0.0463774
-1.22162	-1.30869	0.0805928
-1.22477	-1.20875	0.115699
-1.21489	-1.11234	0.063836
-1.20787	-1.01201	0.116038
-1.2031	-0.915602	0.0655226
-1.20269	-0.807993	0.082151
-1.22271	-0.701539	0.222997
-1.21385	-0.615791	0.129463
-1.20628	-0.507244	0.0382181
-1.21887	-0.406534	0.0859574
-1.22182	-0.310232	0.118943
-1.21533	-0.208635	0.143848
-1.2058	-0.111745	0.0695625
-1.2046	-0.00383172	0.0804063
-1.20893	0.0927138	0.082244
-1.21066	0.196056	0.102707
-1.21604	0.297003	0.118816
-1.22374	0.393172	0.191447
-1.21879	0.485461	0.196723
-1.21707	0.578421	0.231452
-1.22054	0.674808	0.200921
-1.2259	0.776695	0.187187
-1.21355	0.879798	0.0870799
-1.21191	0.99561	0.047794
-1.21859	1.09428	0.142454
-1.21404	1.1819	0.201713
-1.20525	1.27742	0.102902
-1.20393	1.39302	0.100479
-1.20278	1.48632	0.0530278
-1.19695	1.59058	0.0633243
-1.20671	1.68332	0.0354682
-1.21245	1.79219	0.0119563
-1.23837	1.89666	0.0102746

-1.10001	-2	2.73043e-06
-1.10765	-1.8984	-0.0030539
-1.10364	-1.79864	0.0010269
-1.09826	-1.70543	-0.00194399
-1.10174	-1.6085	-0.00165784
-1.10167	-1.50393	-0.000408508
-1.10572	-1.40031	0.0105146
-1.10911	-1.30189	0.0190691
-1.11593	-1.20565	0.101119
-1.10844	-1.11314	0.0600418
-1.1084	-1.0086	0.0592676
-1.10411	-0.911455	0.0964958
-1.10799	-0.812057	0.0871052
-1.11806	-0.702391	0.166366
-1.11013	-0.610876	0.0917719
-1.10311	-0.501636	0.0871348
-1.10747	-0.404276	0.110963
-1.10913	-0.309654	0.0688168
-1.11624	-0.202264	0.119035
-1.10861	-0.109447	0.0655967
-1.10962	-0.00391851	0.0538591
-1.11022	0.0911241	0.104231
-1.11286	0.19088	0.0903254
-1.11136	0.294526	0.0509078
-1.11811	0.395981	0.0761029
-1.11693	0.493442	0.083827
-1.11594	0.587118	0.166222
-1.12061	0.676264	0.18205
-1.12099	0.777521	0.184111
-1.10919	0.882152	0.0862187
-1.10058	0.995093	0.0804479
-1.10984	1.09372	0.0925793
-1.12412	1.19265	0.208404
-1.11338	1.27948	0.164042
-1.11212	1.38257	0.155367
-1.10662	1.48051	0.0754802
-1.11252	1.58602	0.0838225
-1.11057	1.68137	0.0449833
-1.10878	1.7917	0.00327313
-1.11662	1.89341	0.00356144

-1.0004	-1.99869	0.00120049
-1.00452	-1.90437	-0.00417757
-1.00838	-1.81134	-0.00114661
-1.00834	-1.70821	-0.00161071
-1.00186	-1.60169	0.0502866
-1.00243	-1.50108	0.068279
-1.00808	-1.4081	0.132196
-1.01009	-1.31775	0.112743
-1.01326	-1.21637	0.0827582
-1.01004	-1.11072	0.100419
-1.00617	-1.01043	0.0573196
-1.00979	-0.903418	0.126147
-1.00803	-0.810048	0.0797945
-1.01303	-0.703211	0.0755371
-1.00682	-0.60449	0.0364514
-1.00784	-0.499972	0.0486706
-1.01075	-0.401981	0.0598108
-1.00571	-0.304772	0.028429
-1.01327	-0.200756	0.0515423
-1.00747	-0.104073	0.0285256
-1.00473	-0.00182265	0.0151775
-1.00998	0.0960493	0.0507889
-1.00846	0.194562	0.0367509
-0.999922	0.301481	0.160779
-1.00206	0.384159	0.106945
-1.00126	0.494416	0.0880343
-1.00945	0.590072	0.147332
-1.01359	0.681735	0.181322
-1.01587	0.785462	0.178788
-1.00377	0.884722	0.197081
-0.99906	0.98246	0.182064
-1.00218	1.08455	0.0895292
-1.02951	1.1973	0.192845
-1.02317	1.28208	0.141819
-1.01873	1.38765	0.167846
-1.00525	1.47581	0.140248
-1.00821	1.57602	0.113908
-1.00585	1.67996	0.0492966
-1.01476	1.79273	0.00533286
-1.01571	1.89552	0.00121233

-0.90631	-1.9992	0.000728119
-0.914361	-1.9061	0.00502752
-0.909511	-1.81882	0.00311611
-0.905343	-1.71561	0.000476743
