1.98021	-6.21626
1.99003	-6.20081
1.99724	-6.18952
2.00352	-6.17973
2.00947	-6.17049
2.02213	-6.15095
2.02977	-6.13923
2.03548	-6.13051
2.04329	-6.11865
2.04655	-6.11371
2.05714	-6.09776
2.07257	-6.07476
2.07844	-6.06608
2.10692	-6.02455
2.10863	-6.02207
2.10883	-6.02179
2.11565	-6.012
2.14524	-5.97026
2.15825	-5.95227
2.19136	-5.90753
2.19155	-5.90728
2.19788	-5.89891
2.19853	-5.89805
2.21009	-5.88291
2.21726	-5.87363
2.21918	-5.87116
2.21966	-5.87054
2.22602	-5.86237
2.23656	-5.84899
2.24415	-5.83946
2.25236	-5.82925
2.25491	-5.82609
2.26107	-5.81852
2.27552	-5.80098
2.28968	-5.7841
2.29137	-5.78211
2.30996	-5.76048
2.31428	-5.75553
2.32262	-5.74607
2.32848	-5.73947
2.33119	-5.73645
2.33656	-5.73048
2.33892	-5.72788
2.3636	-5.70114
2.39321	-5.67036
2.40062	-5.66287
2.42626	-5.63767
2.44069	-5.62396
2.44149	-5.62321
2.44327	-5.62154
2.44413	-5.62074
2.44858	-5.61659
2.46071	-5.60548
2.47033	-5.59684
2.48044	-5.58791
2.5021	-5.56934
2.56228	-5.52169
2.56969	-5.51622
2.57265	-5.51405
2.57469	-5.51257
2.57585	-5.51173
2.58112	-5.50794
2.58906	-5.50231
2.60445	-5.49168
2.60497	-5.49133
2.6157	-5.48414
2.62785	-5.47621
2.64172	-5.46743
2.65461	-5.45953
2.66666	-5.45237
2.68684	-5.44084
2.69022	-5.43897
2.70321	-5.43194
2.72189	-5.42223
2.72987	-5.41824
2.73911	-5.41372
2.74897	-5.40904
2.76235	-5.40289
2.77214	-5.39855
2.80042	-5.38672
2.81059	-5.38273
2.82284	-5.3781
2.8428	-5.37095
2.84289	-5.37092
2.84293	-5.37091
2.87736	-5.35976
2.8827	-5.35816
2.88379	-5.35784
2.88752	-5.35675
2.88778	-5.35667
2.90829	-5.35096
2.91053	-5.35037
2.92432	-5.34685
2.92886	-5.34573
2.92889	-5.34572
2.93171	-5.34504
2.93177	-5.34503
2.93678	-5.34385
2.9416	-5.34273
2.94601	-5.34174
2.97288	-5.33614
2.97933	-5.33491
3.01169	-5.32941
3.01763	-5.32852
3.04285	-5.32513
3.04295	-5.32512
3.04956	-5.32434
3.05239	-5.32402
3.05408	-5.32383
3.07168	-5.32203
3.07458	-5.32176
3.08157	-5.32115
3.08247	-5.32107
3.1195	-5.3186
3.12343	-5.31841
3.1294	-5.31814
3.1299	-5.31812
3.13187	-5.31804
3.1323	-5.31803
3.15658	-5.31734
3.16867	-5.31718
3.21478	-5.31768
3.23852	-5.31858
3.23983	-5.31864
3.24541	-5.31892
3.24807	-5.31907
3.25711	-5.31958
3.26013	-5.31977
3.27616	-5.32087
3.28374	-5.32146
3.28777	-5.32179
3.29642	-5.32253
3.30337	-5.32316
3.31386	-5.32417
3.31479	-5.32427
3.31846	-5.32464
3.32892	-5.32576
3.33569	-5.32652
3.34972	-5.32819
3.36351	-5.32996
3.38243	-5.33257
3.41354	-5.33733
3.41482	-5.33754
3.4154	-5.33763
3.4352	-5.34097
3.43841	-5.34154
3.43959	-5.34174
3.44251	-5.34226
3.44943	-5.34351
3.47116	-5.34759
3.47196	-5.34774
3.47546	-5.34842
3.49324	-5.35198
3.5036	-5.35413
3.54049	-5.3622
3.56383	-5.36764
3.57193	-5.36959
3.59095	-5.37426
3.59247	-5.37464
3.59786	-5.376
3.59942	-5.3764
3.60105	-5.37681
3.60443	-5.37767
3.61601	-5.38066
3.61917	-5.38148
3.62154	-5.38211
3.63598	-5.38594
3.66028	-5.39258
3.66796	-5.39473
3.68664	-5.40003
3.73556	-5.41451
3.74201	-5.41648
3.75207	-5.41958
3.77997	-5.42834
3.7871	-5.43062
3.80215	-5.43548
3.81888	-5.44095
3.82167	-5.44187
3.82896	-5.44429
3.83188	-5.44526
3.83832	-5.44741
3.84658	-5.45019
3.85748	-5.45388
3.86299	-5.45576
3.87323	-5.45927
3.87996	-5.46159
3.9169	-5.47452
3.93746	-5.48186
3.94239	-5.48363
3.94327	-5.48395
3.94388	-5.48417
3.94521	-5.48465
3.95684	-5.48886
3.98437	-5.49893
3.98775	-5.50019
3.993	-5.50213
4.00709	-5.50737
4.00985	-5.5084
4.01188	-5.50915
4.02379	-5.51362
4.05267	-5.52456
4.06615	-5.52972
4.06767	-5.5303
4.08978	-5.53882
4.10788	-5.54585
4.12483	-5.55248
4.13078	-5.55481
4.13984	-5.55838
4.16501	-5.56834
4.19144	-5.57889
4.26199	-5.6074
4.26412	-5.60827
4.26555	-5.60885
4.27328	-5.61201
4.31844	-5.63053
4.31953	-5.63099
4.32199	-5.632
4.33758	-5.63844
4.34009	-5.63947
4.34398	-5.64108
4.34513	-5.64156
4.36497	-5.64978
4.36585	-5.65014
4.37638	-5.65451
4.38562	-5.65836
4.3899	-5.66014
4.3956	-5.66251
4.40105	-5.66478
4.4256	-5.67503
4.43043	-5.67704
4.43339	-5.67828
4.44097	-5.68145
4.46743	-5.69253
4.47034	-5.69375
4.47982	-5.69772
4.49105	-5.70244
4.50918	-5.71005
4.52122	-5.71511
4.52576	-5.71701
4.5265	-5.71732
4.5569	-5.73011
4.56514	-5.73357
4.5724	-5.73662
4.57716	-5.73862
4.58039	-5.73998
4.59937	-5.74796
4.60067	-5.74851
4.60652	-5.75097
4.6142	-5.7542
4.61489	-5.75449
4.61848	-5.75599
4.61949	-5.75642
4.62852	-5.76022
4.63662	-5.76362
4.65835	-5.77274
4.66169	-5.77414
4.67471	-5.7796
4.6905	-5.78622
4.70564	-5.79256
4.71483	-5.79641
4.71639	-5.79706
4.73894	-5.80648
4.75806	-5.81446
4.75947	-5.81505
4.76355	-5.81674
4.76585	-5.8177
4.77361	-5.82093
4.77551	-5.82172
4.77961	-5.82343
4.79777	-5.83097
4.80156	-5.83254
4.81733	-5.83908
4.81936	-5.83992
4.82491	-5.84222
4.8295	-5.84412
4.83648	-5.847
4.85866	-5.85615
4.87254	-5.86186
4.87427	-5.86257
4.87721	-5.86378
4.8981	-5.87234
4.92399	-5.88292
4.92422	-5.88302
4.94407	-5.8911
4.95444	-5.89531
4.95977	-5.89747
4.96074	-5.89786
4.96431	-5.8993
4.97259	-5.90265
4.98144	-5.90623
4.98525	-5.90777
5.02401	-5.92334
5.03461	-5.92757
5.06915	-5.94131
5.0741	-5.94327
5.10349	-5.95487
5.10686	-5.95619
5.12535	-5.96344
5.14352	-5.97053
5.14382	-5.97065
5.14936	-5.97281
5.15049	-5.97325
5.16139	-5.97748
5.17715	-5.98357
5.18151	-5.98525
5.18515	-5.98666
5.2021	-5.99317
5.21261	-5.9972
5.21563	-5.99835
5.22629	-6.00242
5.23548	-6.00592
5.25747	-6.01425
5.26523	-6.01717
5.2683	-6.01833
5.27075	-6.01925
5.28885	-6.02604
5.29899	-6.02983
5.30808	-6.03322
5.31033	-6.03405
5.31606	-6.03618
5.32342	-6.03891
5.32441	-6.03928
5.32514	-6.03955
5.32846	-6.04078
5.3296	-6.0412
5.36115	-6.0528
5.36742	-6.05509
5.38175	-6.06031
5.38557	-6.0617
5.39413	-6.0648
5.3976	-6.06606
5.4114	-6.07104
5.46107	-6.08876
5.47397	-6.09332
5.48042	-6.09559
5.51443	-6.10747
5.52316	-6.1105
5.52485	-6.11108
5.52568	-6.11137
5.54448	-6.11784
5.55398	-6.1211
5.56444	-6.12467
5.57561	-6.12847
5.60785	-6.13934
5.60872	-6.13963
5.61007	-6.14009
5.63617	-6.14878
5.66164	-6.15718
5.67831	-6.16263
5.73319	-6.18031
5.73721	-6.1816
5.762	-6.18944
5.76691	-6.19098
5.76721	-6.19107
5.76971	-6.19186
5.77678	-6.19407
5.78613	-6.19699
5.78635	-6.19706
5.78813	-6.19761
5.79022	-6.19826
5.7943	-6.19953
5.8225	-6.20823
5.8245	-6.20884
5.82682	-6.20955
5.8357	-6.21226
5.84489	-6.21506
5.84585	-6.21535
5.87011	-6.22267
5.8864	-6.22754
5.89119	-6.22896
5.89157	-6.22907
5.89637	-6.2305
5.90407	-6.23278
5.91111	-6.23485
5.9254	-6.23905
5.92692	-6.23949
5.93211	-6.24101
5.93892	-6.24299
5.94497	-6.24475
5.95045	-6.24634
5.96191	-6.24964
5.96196	-6.24965
5.96341	-6.25007
5.96899	-6.25167
5.9728	-6.25276
5.98481	-6.25619
5.99644	-6.25949
5.99707	-6.25967
6.00405	-6.26164
6.00492	-6.26188
6.00763	-6.26264
6.01427	-6.26451
6.01827	-6.26563
6.03109	-6.26921
6.04379	-6.27273
6.06542	-6.27868
6.076	-6.28157
6.08883	-6.28505
6.09106	-6.28565
6.09729	-6.28733
6.11241	-6.29139
6.11411	-6.29184
6.11981	-6.29336
6.12442	-6.29459
6.14227	-6.29931
6.17582	-6.30806
6.18447	-6.3103
6.18925	-6.31153
6.18958	-6.31161
6.19596	-6.31325
6.21823	-6.31892
6.22095	-6.31961
6.22167	-6.31979
6.22791	-6.32136
6.23194	-6.32238
6.24658	-6.32604
6.25665	-6.32855
6.25964	-6.32929
6.26125	-6.32969
6.27158	-6.33224
6.2891	-6.33653
6.29359	-6.33762
6.2948	-6.33792
6.30243	-6.33977
6.33072	-6.34657
6.33585	-6.34779
6.35204	-6.35162
6.3764	-6.35733
6.37656	-6.35737
6.37771	-6.35763
6.38409	-6.35911
6.38654	-6.35968
6.39009	-6.3605
6.39458	-6.36154
6.39979	-6.36273
6.40368	-6.36363
6.40766	-6.36454
6.41081	-6.36526
6.42693	-6.36892
6.4452	-6.37303
6.45134	-6.3744
6.45601	-6.37545
6.45889	-6.37609
6.4652	-6.37749
6.46712	-6.37791
6.47207	-6.37901
6.47522	-6.3797
6.48545	-6.38195
6.49659	-6.38438
6.49707	-6.38448
6.49787	-6.38465
6.50491	-6.38618
6.51132	-6.38757
6.53087	-6.39176
6.5313	-6.39186
6.53305	-6.39223
6.5388	-6.39345
6.54029	-6.39377
6.55368	-6.3966
6.56564	-6.39911
6.5712	-6.40027
6.57201	-6.40044
6.57304	-6.40065
6.57643	-6.40136
6.58747	-6.40365
6.58831	-6.40382
6.59146	-6.40447
6.59878	-6.40597
6.61792	-6.40988
6.64414	-6.41516
6.66557	-6.41942
6.66707	-6.41972
6.6688	-6.42006
6.67341	-6.42096
6.67724	-6.42171
6.67908	-6.42208
6.6796	-6.42218
6.68326	-6.42289
6.71841	-6.42969
6.73648	-6.43313
6.73936	-6.43367
6.73996	-6.43378
6.74605	-6.43493
6.7485	-6.43539
6.75476	-6.43657
6.75654	-6.4369
6.76554	-6.43858
6.77812	-6.44091
6.79904	-6.44475
6.81922	-6.4484
6.83098	-6.45051
6.83574	-6.45136
6.84178	-6.45244
6.84219	-6.45251
6.84445	-6.45291
6.84677	-6.45332
6.84757	-6.45346
6.85722	-6.45517
6.85786	-6.45528
6.85986	-6.45563
6.86125	-6.45588
6.8667	-6.45683
6.87387	-6.45808
6.87527	-6.45833
6.87861	-6.45891
6.92076	-6.46614
6.92463	-6.46679
6.9337	-6.46832
6.95984	-6.47267
6.97848	-6.47573
6.98713	-6.47714
6.99075	-6.47773
6.99787	-6.47888
7.00301	-6.47971
7.0034	-6.47977
7.0062	-6.48022
7.0091	-6.48069
7.03186	-6.48431
7.06067	-6.48882
7.07909	-6.49166
7.08262	-6.4922
7.11355	-6.49689
7.11906	-6.49771
7.12087	-6.49799
7.14432	-6.50146
7.17092	-6.50534
7.17597	-6.50607
7.18666	-6.50761
7.18867	-6.5079
7.19269	-6.50847
7.19462	-6.50875
7.20952	-6.51086
7.21006	-6.51094
7.24252	-6.51547
7.2755	-6.51999
7.2936	-6.52242
7.29398	-6.52247
7.30729	-6.52425
7.32149	-6.52612
7.32654	-6.52678
7.35311	-6.53023
7.36462	-6.53171
7.36747	-6.53207
7.37408	-6.53291
7.37939	-6.53359
7.38534	-6.53434
7.38959	-6.53487
7.40438	-6.53673
7.43727	-6.54078
7.43811	-6.54088
7.45008	-6.54233
7.45071	-6.54241
7.4673	-6.5444
7.47277	-6.54506
7.47638	-6.54549
7.47803	-6.54568
7.47809	-6.54569
7.49443	-6.54762
7.49719	-6.54794
7.49771	-6.548
7.52479	-6.55115
7.53383	-6.55219
7.55581	-6.55468
7.55945	-6.55509
7.57282	-6.55659
7.57294	-6.55661
7.59208	-6.55873
7.59324	-6.55886
7.59735	-6.55931
7.60249	-6.55987
7.60475	-6.56012
7.60862	-6.56054
7.61612	-6.56136
7.61778	-6.56154
7.63764	-6.56367
7.64871	-6.56485
7.66448	-6.56652
7.66701	-6.56678
7.67014	-6.56711
7.68206	-6.56835
7.70686	-6.57091
7.73301	-6.57356
7.74273	-6.57453
7.74386	-6.57464
7.74432	-6.57469
7.75058	-6.57531
7.75421	-6.57567
7.75767	-6.57601
7.7741	-6.57763
7.77505	-6.57772
7.78257	-6.57845
7.78391	-6.57858
7.78463	-6.57865
7.80224	-6.58035
7.80251	-6.58038
7.80868	-6.58097
7.82262	-6.5823
7.83282	-6.58326
7.85932	-6.58573
7.86002	-6.58579
7.86187	-6.58596
7.87642	-6.5873
7.89244	-6.58876
7.9347	-6.59252
7.93657	-6.59269
7.9491	-6.59378
7.95231	-6.59406
7.9549	-6.59429
7.97798	-6.59627
7.99646	-6.59784
8.01897	-6.59973
8.02604	-6.60032
8.0333	-6.60092
8.05789	-6.60292
8.07959	-6.60467
8.08617	-6.6052
8.09095	-6.60558
8.09355	-6.60578
8.09371	-6.60579
8.09743	-6.60609
8.09785	-6.60612
8.12947	-6.60859
8.12997	-6.60863
8.13904	-6.60933
8.14139	-6.60951
8.14351	-6.60967
8.14767	-6.60999
8.14909	-6.6101
8.15549	-6.61059
8.18128	-6.61253
8.19677	-6.61368
8.19695	-6.6137
8.20146	-6.61403
8.21331	-6.6149
8.22426	-6.6157
8.26769	-6.61881
8.27391	-6.61925
8.28546	-6.62006
8.28957	-6.62035
8.29201	-6.62052
8.29808	-6.62094
8.29939	-6.62103
8.30012	-6.62108
8.31038	-6.62179
8.31462	-6.62208
8.32555	-6.62282
8.32609	-6.62286
8.33239	-6.62329
8.33243	-6.62329
8.36104	-6.62521
8.36828	-6.62569
8.37986	-6.62645
8.38134	-6.62655
8.4391	-6.63027
8.44281	-6.63051
8.45123	-6.63103
8.45273	-6.63113
8.47684	-6.63263
8.48	-6.63282
8.48942	-6.6334
8.49272	-6.6336
8.50586	-6.6344
8.5092	-6.6346
8.52411	-6.6355
8.53785	-6.63632
8.57555	-6.63853
8.58676	-6.63918
8.58866	-6.63929
8.61265	-6.64065
8.61917	-6.64102
8.64579	-6.64251
8.65086	-6.64279
8.65181	-6.64284
8.65434	-6.64298
8.65535	-6.64304
8.65679	-6.64312
8.67197	-6.64395
8.67469	-6.6441
8.68924	-6.64489
8.6909	-6.64498
8.6944	-6.64516
8.7054	-6.64575
8.73021	-6.64707
8.73271	-6.6472
8.73414	-6.64727
8.73979	-6.64757
8.74309	-6.64774
8.77384	-6.64933
8.77614	-6.64945
8.78278	-6.64979
8.79009	-6.65016
8.79013	-6.65016
8.80009	-6.65066
8.80075	-6.6507
8.80683	-6.651
8.81062	-6.65119
8.81232	-6.65128
8.82204	-6.65176
8.83037	-6.65217
8.84318	-6.6528
8.85014	-6.65314
8.87197	-6.6542
8.88433	-6.6548
8.88723	-6.65493
8.88949	-6.65504
8.89343	-6.65523
8.89553	-6.65533
8.89813	-6.65545
8.89956	-6.65552
8.92324	-6.65663
8.93372	-6.65712
8.9756	-6.65904
8.97883	-6.65919
8.99086	-6.65973
8.99431	-6.65988
8.99521	-6.65992
9.00772	-6.66048
9.01549	-6.66082
9.03366	-6.66162
9.0417	-6.66197
9.04187	-6.66198
9.04782	-6.66224
9.04932	-6.6623
9.06804	-6.66311
9.08485	-6.66383
9.09643	-6.66432
9.10227	-6.66456
9.10972	-6.66487
9.12391	-6.66546
9.13027	-6.66573
9.15221	-6.66663
9.16273	-6.66705
9.16523	-6.66716
9.1893	-6.66812
9.19591	-6.66839
9.20128	-6.6686
9.20914	-6.66891
9.21551	-6.66916
9.22572	-6.66956
9.23069	-6.66976
9.23381	-6.66988
9.23513	-6.66993
9.23692	-6.67
9.23728	-6.67001
9.2397	-6.67011
9.2454	-6.67033
9.2522	-6.67059
9.25377	-6.67065
9.26068	-6.67092
9.26576	-6.67111
9.27866	-6.6716
9.3081	-6.67271
9.31518	-6.67297
9.31835	-6.67309
9.31895	-6.67311
9.32485	-6.67333
9.33273	-6.67362
9.3342	-6.67368
9.34181	-6.67396
9.34495	-6.67407
9.35004	-6.67426
9.35852	-6.67456
9.36349	-6.67475
9.37714	-6.67524
9.39129	-6.67574
9.43051	-6.67713
9.43222	-6.67719
9.44318	-6.67757
9.45502	-6.67798
9.46435	-6.6783
9.4664	-6.67837
9.46925	-6.67846
9.47001	-6.67849
9.48911	-6.67914
9.4982	-6.67945
9.50104	-6.67954
9.50252	-6.67959
9.52662	-6.6804
9.56468	-6.68165
9.58637	-6.68235
9.58753	-6.68238
9.58957	-6.68245
9.59716	-6.68269
9.61565	-6.68328
9.63505	-6.68389
9.65682	-6.68457
9.67277	-6.68506
9.67405	-6.6851
9.67694	-6.68519
9.70042	-6.68591
9.71466	-6.68634
9.79434	-6.68869
9.81109	-6.68918
9.83596	-6.68989
9.84363	-6.6901
9.84752	-6.69021
9.84845	-6.69024
9.86467	-6.6907
9.86644	-6.69075
9.92228	-6.69229
9.94196	-6.69282
9.95165	-6.69309
9.953	-6.69312
9.97799	-6.69379
9.9797	-6.69384
9.99994	-6.69437

